"pollscore","pct","pollster","answer","end_date","sample_size","transparency_score"
-0.1,48,"HarrisX/Harris Poll","Biden","10/18/23",2116,7
-0.1,52,"HarrisX/Harris Poll","Trump","10/18/23",2116,7
-0.1,36,"HarrisX/Harris Poll","Biden","10/18/23",2116,7
-0.1,42,"HarrisX/Harris Poll","Trump","10/18/23",2116,7
-0.1,22,"HarrisX/Harris Poll","Kennedy","10/18/23",2116,7
-0.1,34,"HarrisX/Harris Poll","Biden","10/18/23",2116,7
-0.1,41,"HarrisX/Harris Poll","Trump","10/18/23",2116,7
-0.1,21,"HarrisX/Harris Poll","Kennedy","10/18/23",2116,7
-0.1,3,"HarrisX/Harris Poll","West","10/18/23",2116,7
-0.1,44,"HarrisX/Harris Poll","Biden","10/18/23",2116,7
-0.1,40,"HarrisX/Harris Poll","DeSantis","10/18/23",2116,7
-0.1,42,"HarrisX/Harris Poll","Biden","10/18/23",2116,7
-0.1,38,"HarrisX/Harris Poll","Haley","10/18/23",2116,7
-0.1,41,"HarrisX/Harris Poll","Harris","10/18/23",2116,7
-0.1,48,"HarrisX/Harris Poll","Trump","10/18/23",2116,7
-0.1,42,"HarrisX/Harris Poll","Harris","10/18/23",2116,7
-0.1,42,"HarrisX/Harris Poll","DeSantis","10/18/23",2116,7
-0.1,41,"HarrisX/Harris Poll","Harris","10/18/23",2116,7
-0.1,39,"HarrisX/Harris Poll","Haley","10/18/23",2116,7
-0.3,42,"Morning Consult","Biden","10/18/23",4000,3
-0.3,43,"Morning Consult","Trump","10/18/23",4000,3
-0.1,37,"Alaska Survey Research","Biden","10/18/23",1375,7
-0.1,45,"Alaska Survey Research","Trump","10/18/23",1375,7
-0.1,29,"Alaska Survey Research","Biden","10/18/23",1375,7
-0.1,37,"Alaska Survey Research","Trump","10/18/23",1375,7
-0.1,17,"Alaska Survey Research","Kennedy","10/18/23",1375,7
-1.1,44.6,"Emerson","Biden","10/17/23",1578,7
-1.1,47.2,"Emerson","Trump","10/17/23",1578,7
-1.1,40.4,"Emerson","Biden","10/17/23",1578,7
-1.1,30.3,"Emerson","Romney","10/17/23",1578,7
-1.1,39.8,"Emerson","Sanders","10/17/23",1578,7
-1.1,47.9,"Emerson","Trump","10/17/23",1578,7
-0.3,43,"Morning Consult","Biden","10/17/23",4000,3
-0.3,42,"Morning Consult","Trump","10/17/23",4000,3
-1.1,37,"YouGov","Biden","10/17/23",1200,9
-1.1,45,"YouGov","Trump","10/17/23",1200,9
-1.1,38,"YouGov","Biden","10/17/23",1200,9
-1.1,39,"YouGov","DeSantis","10/17/23",1200,9
-1.1,36,"YouGov","Biden","10/17/23",1200,9
-1.1,33,"YouGov","Ramaswamy","10/17/23",1200,9
-1.1,34,"YouGov","Biden","10/17/23",1200,9
-1.1,32,"YouGov","Haley","10/17/23",1200,9
-1.1,34,"YouGov","Biden","10/17/23",1200,9
-1.1,33,"YouGov","Scott","10/17/23",1200,9
-1.1,36,"YouGov","Biden","10/17/23",1200,9
-1.1,29,"YouGov","Pence","10/17/23",1200,9
-0.3,43,"Morning Consult","Biden","10/16/23",4000,3
-0.3,41,"Morning Consult","Trump","10/16/23",4000,3
-1.1,44,"YouGov","Biden","10/16/23",1123,9
-1.1,43,"YouGov","Trump","10/16/23",1123,9
-1.1,42,"YouGov","Biden","10/16/23",1123,9
-1.1,40,"YouGov","Trump","10/16/23",1123,9
-1.1,40,"YouGov","Biden","10/16/23",1123,9
-1.1,39,"YouGov","Trump","10/16/23",1123,9
-1.1,9,"YouGov","Kennedy","10/16/23",1123,9
0.1,37,"Premise","Biden","10/16/23",1850,8
0.1,43,"Premise","Trump","10/16/23",1850,8
0.1,41,"Premise","Biden","10/16/23",1417,8
0.1,44,"Premise","Trump","10/16/23",1417,8
0.1,36,"Premise","Biden","10/16/23",1850,8
0.1,41,"Premise","DeSantis","10/16/23",1850,8
0.1,40,"Premise","Biden","10/16/23",1417,8
0.1,40,"Premise","DeSantis","10/16/23",1417,8
0.1,29,"Targoz Market Research","Biden","10/16/23",1075,7
0.1,59,"Targoz Market Research","Trump","10/16/23",1075,7
0.1,30,"Targoz Market Research","Biden","10/16/23",835,7
0.1,61,"Targoz Market Research","Trump","10/16/23",835,7
0.1,18,"Targoz Market Research","Biden","10/16/23",1164,7
0.1,46,"Targoz Market Research","Trump","10/16/23",1164,7
0.1,22,"Targoz Market Research","Kennedy","10/16/23",1164,7
0.1,23,"Targoz Market Research","Biden","10/16/23",872,7
0.1,48,"Targoz Market Research","Trump","10/16/23",872,7
0.1,19,"Targoz Market Research","Kennedy","10/16/23",872,7
0.1,21,"Targoz Market Research","Biden","10/16/23",1118,7
0.1,52,"Targoz Market Research","Trump","10/16/23",1118,7
0.1,5,"Targoz Market Research","Manchin","10/16/23",1118,7
0.1,23,"Targoz Market Research","Biden","10/16/23",844,7
0.1,53,"Targoz Market Research","Trump","10/16/23",844,7
0.1,6,"Targoz Market Research","Manchin","10/16/23",844,7
-0.3,43,"Morning Consult","Biden","10/15/23",5000,3
-0.3,41,"Morning Consult","Trump","10/15/23",5000,3
-0.3,42,"Morning Consult","Biden","10/15/23",5000,3
-0.3,39,"Morning Consult","DeSantis","10/15/23",5000,3
0.7,51.1,"Zogby","Biden","10/15/23",869,7
0.7,48.9,"Zogby","Trump","10/15/23",869,7
0.7,41.2,"Zogby","Biden","10/15/23",869,7
0.7,42.6,"Zogby","Trump","10/15/23",869,7
0.7,3.7,"Zogby","West","10/15/23",869,7
0.7,12.5,"Zogby","Kennedy","10/15/23",869,7
-1.2,40,"Selzer","Biden","10/15/23",784,7.5
-1.2,40,"Selzer","Trump","10/15/23",784,7.5
-0.3,43,"Morning Consult","Biden","10/14/23",4000,3
-0.3,41,"Morning Consult","Trump","10/14/23",4000,3
-0.3,43,"Morning Consult","Biden","10/13/23",4000,3
-0.3,42,"Morning Consult","Trump","10/13/23",4000,3
-0.6,39,"Remington","Biden","10/12/23",806,7
-0.6,52,"Remington","Trump","10/12/23",806,7
-0.6,34,"Remington","Biden","10/12/23",806,7
-0.6,49,"Remington","Trump","10/12/23",806,7
-0.6,9,"Remington","Kennedy","10/12/23",806,7
-0.3,42,"Morning Consult","Biden","10/12/23",4000,3
-0.3,43,"Morning Consult","Trump","10/12/23",4000,3
0.7,49,"Zogby","Biden","10/12/23",628,7
0.7,51,"Zogby","Trump","10/12/23",628,7
0.7,35.9,"Zogby","Biden","10/12/23",628,7
0.7,44.5,"Zogby","Trump","10/12/23",628,7
0.7,4.9,"Zogby","West","10/12/23",628,7
0.7,14.6,"Zogby","Kennedy","10/12/23",628,7
-0.9,49,"Marist","Biden","10/11/23",1218,7
-0.9,46,"Marist","Trump","10/11/23",1218,7
-0.9,44,"Marist","Biden","10/11/23",1218,7
-0.9,37,"Marist","Trump","10/11/23",1218,7
-0.9,16,"Marist","Kennedy","10/11/23",1218,7
-0.3,42,"Morning Consult","Biden","10/11/23",4000,3
-0.3,43,"Morning Consult","Trump","10/11/23",4000,3
-0.3,42,"Morning Consult","Biden","10/10/23",4000,3
-0.3,43,"Morning Consult","Trump","10/10/23",4000,3
-0.3,43,"Morning Consult","Biden","10/10/23",804,3
-0.3,47,"Morning Consult","Trump","10/10/23",804,3
-0.3,43,"Morning Consult","Biden","10/10/23",801,3
-0.3,48,"Morning Consult","Trump","10/10/23",801,3
-0.3,44,"Morning Consult","Biden","10/10/23",706,3
-0.3,44,"Morning Consult","Trump","10/10/23",706,3
-0.3,46,"Morning Consult","Biden","10/10/23",503,3
-0.3,43,"Morning Consult","Trump","10/10/23",503,3
-0.3,43,"Morning Consult","Biden","10/10/23",702,3
-0.3,47,"Morning Consult","Trump","10/10/23",702,3
-0.3,45,"Morning Consult","Biden","10/10/23",807,3
-0.3,46,"Morning Consult","Trump","10/10/23",807,3
-0.3,44,"Morning Consult","Biden","10/10/23",700,3
-0.3,46,"Morning Consult","Trump","10/10/23",700,3
0.4,41,"Redfield & Wilton Strategies","Biden","10/9/23",820,9
0.4,41,"Redfield & Wilton Strategies","Trump","10/9/23",820,9
0.4,38,"Redfield & Wilton Strategies","Biden","10/9/23",820,9
0.4,40,"Redfield & Wilton Strategies","Trump","10/9/23",820,9
0.4,7,"Redfield & Wilton Strategies","Kennedy","10/9/23",820,9
-0.3,42,"Morning Consult","Biden","10/9/23",4000,3
-0.3,43,"Morning Consult","Trump","10/9/23",4000,3
-1.1,49,"Beacon/Shaw","Biden","10/9/23",1007,6
-1.1,48,"Beacon/Shaw","Trump","10/9/23",1007,6
-1.1,47,"Beacon/Shaw","Biden","10/9/23",1007,6
-1.1,49,"Beacon/Shaw","DeSantis","10/9/23",1007,6
-1.1,45,"Beacon/Shaw","Biden","10/9/23",1007,6
-1.1,49,"Beacon/Shaw","Haley","10/9/23",1007,6
-1.1,43,"Beacon/Shaw","Biden","10/9/23",1007,6
-1.1,45,"Beacon/Shaw","Trump","10/9/23",1007,6
-1.1,9,"Beacon/Shaw","West","10/9/23",1007,6
-1.1,41,"Beacon/Shaw","Biden","10/9/23",1007,6
-1.1,41,"Beacon/Shaw","Trump","10/9/23",1007,6
-1.1,16,"Beacon/Shaw","Kennedy","10/9/23",1007,6
0.4,39,"Redfield & Wilton Strategies","Biden","10/8/23",627,9
0.4,44,"Redfield & Wilton Strategies","Trump","10/8/23",627,9
0.4,37,"Redfield & Wilton Strategies","Biden","10/8/23",627,9
0.4,42,"Redfield & Wilton Strategies","Trump","10/8/23",627,9
0.4,8,"Redfield & Wilton Strategies","Kennedy","10/8/23",627,9
0.4,39,"Redfield & Wilton Strategies","Biden","10/8/23",1100,9
0.4,44,"Redfield & Wilton Strategies","Trump","10/8/23",1100,9
0.4,37,"Redfield & Wilton Strategies","Biden","10/8/23",1100,9
0.4,44,"Redfield & Wilton Strategies","Trump","10/8/23",1100,9
0.4,8,"Redfield & Wilton Strategies","Kennedy","10/8/23",1100,9
0.4,40,"Redfield & Wilton Strategies","Biden","10/8/23",761,9
0.4,43,"Redfield & Wilton Strategies","Trump","10/8/23",761,9
0.4,38,"Redfield & Wilton Strategies","Biden","10/8/23",761,9
0.4,41,"Redfield & Wilton Strategies","Trump","10/8/23",761,9
0.4,8,"Redfield & Wilton Strategies","Kennedy","10/8/23",761,9
0.4,38,"Redfield & Wilton Strategies","Biden","10/8/23",736,9
0.4,43,"Redfield & Wilton Strategies","Trump","10/8/23",736,9
0.4,38,"Redfield & Wilton Strategies","Biden","10/8/23",736,9
0.4,41,"Redfield & Wilton Strategies","Trump","10/8/23",736,9
0.4,9,"Redfield & Wilton Strategies","Kennedy","10/8/23",736,9
0.4,43,"Redfield & Wilton Strategies","Biden","10/8/23",900,9
0.4,42,"Redfield & Wilton Strategies","Trump","10/8/23",900,9
0.4,39,"Redfield & Wilton Strategies","Biden","10/8/23",900,9
0.4,39,"Redfield & Wilton Strategies","Trump","10/8/23",900,9
0.4,9,"Redfield & Wilton Strategies","Kennedy","10/8/23",900,9
-0.3,42,"Morning Consult","Biden","10/8/23",4000,3
-0.3,43,"Morning Consult","Trump","10/8/23",4000,3
0.2,39,"Big Data Poll","Biden","10/8/23",2181,7
0.2,40.7,"Big Data Poll","Trump","10/8/23",2181,7
0.2,37.5,"Big Data Poll","Biden","10/8/23",2181,7
0.2,39.4,"Big Data Poll","Trump","10/8/23",2181,7
0.2,9,"Big Data Poll","Kennedy","10/8/23",2181,7
0.2,38.9,"Big Data Poll","Biden","10/8/23",2181,7
0.2,40.6,"Big Data Poll","Trump","10/8/23",2181,7
0.2,2.7,"Big Data Poll","West","10/8/23",2181,7
0.2,36.2,"Big Data Poll","Biden","10/8/23",2181,7
0.2,39.4,"Big Data Poll","Trump","10/8/23",2181,7
0.2,8.5,"Big Data Poll","Kennedy","10/8/23",2181,7
0.2,1.7,"Big Data Poll","West","10/8/23",2181,7
0.1,35.1,"MRG (Marketing Resource Group)","Biden","10/8/23",600,6
0.1,41.6,"MRG (Marketing Resource Group)","Trump","10/8/23",600,6
0.1,46.2,"MRG (Marketing Resource Group)","Whitmer","10/8/23",600,6
0.1,40.4,"MRG (Marketing Resource Group)","Trump","10/8/23",600,6
-0.3,43,"Morning Consult","Biden","10/7/23",4000,3
-0.3,42,"Morning Consult","Trump","10/7/23",4000,3
-0.3,44,"Morning Consult","Biden","10/6/23",4000,3
-0.3,42,"Morning Consult","Trump","10/6/23",4000,3
-0.8,37,"Echelon Insights","Biden","10/5/23",1033,9
-0.8,41,"Echelon Insights","Trump","10/5/23",1033,9
-0.3,43,"Morning Consult","Biden","10/5/23",4000,3
-0.3,41,"Morning Consult","Trump","10/5/23",4000,3
-1.1,32.6,"Emerson","Biden","10/4/23",438,8
-1.1,44.6,"Emerson","Trump","10/4/23",438,8
-0.3,42,"Morning Consult","Biden","10/4/23",4000,3
-0.3,42,"Morning Consult","Trump","10/4/23",4000,3
-1.1,36.4,"Emerson","Biden","10/4/23",430,8
-1.1,45.3,"Emerson","Trump","10/4/23",430,8
-1.1,25.8,"Emerson","Biden","10/4/23",490,8
-1.1,54.5,"Emerson","Trump","10/4/23",490,8
-1.1,39.5,"Emerson","Biden","10/4/23",532,8
-1.1,42,"Emerson","Trump","10/4/23",532,8
-1.1,33,"Emerson","Biden","10/4/23",491,8
-1.1,50.2,"Emerson","Trump","10/4/23",491,8
-1.1,31,"Emerson","Biden","10/4/23",487,8
-1.1,47,"Emerson","Trump","10/4/23",487,8
-1.1,22.5,"Emerson","Biden","10/4/23",539,8
-1.1,59.3,"Emerson","Trump","10/4/23",539,8
-1.1,28.5,"Emerson","Biden","10/4/23",462,8
-1.1,47.5,"Emerson","Trump","10/4/23",462,8
-1.1,33.8,"Emerson","Biden","10/4/23",464,8
-1.1,43.5,"Emerson","Trump","10/4/23",464,8
-1.1,30.9,"Emerson","Biden","10/4/23",423,8
-1.1,46.8,"Emerson","Trump","10/4/23",423,8
-1.1,17,"Emerson","Biden","10/4/23",419,8
-1.1,54,"Emerson","Trump","10/4/23",419,8
-1.1,27.8,"Emerson","Biden","10/4/23",432,8
-1.1,50.3,"Emerson","Trump","10/4/23",432,8
-1.1,43.4,"Emerson","Biden","10/4/23",468,8
-1.1,33.7,"Emerson","Trump","10/4/23",468,8
-1.1,24.4,"Emerson","Biden","10/4/23",435,8
-1.1,56.6,"Emerson","Trump","10/4/23",435,8
-1.1,39.8,"Emerson","Biden","10/4/23",477,8
-1.1,37.8,"Emerson","Trump","10/4/23",477,8
-1.1,44.1,"Emerson","Biden","10/4/23",468,8
-1.1,42.5,"Emerson","Trump","10/4/23",468,8
-1.1,41.8,"Emerson","Biden","10/4/23",442,8
-1.1,37.6,"Emerson","Trump","10/4/23",442,8
-1.1,28.3,"Emerson","Biden","10/4/23",447,7
-1.1,48.6,"Emerson","Trump","10/4/23",447,7
-1.1,14.8,"Emerson","Biden","10/4/23",478,7
-1.1,67.6,"Emerson","Trump","10/4/23",478,7
-1.1,22,"Emerson","Biden","10/4/23",410,7
-1.1,55.3,"Emerson","Trump","10/4/23",410,7
-0.3,42,"Morning Consult","Biden","10/3/23",4000,3
-0.3,43,"Morning Consult","Trump","10/3/23",4000,3
-0.3,43,"Morning Consult","Biden","10/2/23",4000,3
-0.3,42,"Morning Consult","Trump","10/2/23",4000,3
-0.3,43,"Morning Consult","Biden","10/1/23",5000,3
-0.3,43,"Morning Consult","Trump","10/1/23",5000,3
-0.3,42,"Morning Consult","Biden","10/1/23",5000,3
-0.3,39,"Morning Consult","DeSantis","10/1/23",5000,3
-0.3,43,"Morning Consult","Biden","9/30/23",4000,3
-0.3,43,"Morning Consult","Trump","9/30/23",4000,3
-0.3,41,"Morning Consult","Biden","9/29/23",4000,3
-0.3,43,"Morning Consult","Trump","9/29/23",4000,3
-0.3,42,"Morning Consult","Biden","9/28/23",4000,3
-0.3,43,"Morning Consult","Trump","9/28/23",4000,3
-0.3,42,"Morning Consult","Biden","9/27/23",4000,3
-0.3,43,"Morning Consult","Trump","9/27/23",4000,3
-0.3,43,"Morning Consult","Biden","9/26/23",4000,3
-0.3,42,"Morning Consult","Trump","9/26/23",4000,3
-0.3,43,"Morning Consult","Biden","9/25/23",4000,3
-0.3,42,"Morning Consult","Trump","9/25/23",4000,3
-0.3,43,"Morning Consult","Biden","9/24/23",6000,3
-0.3,42,"Morning Consult","Trump","9/24/23",6000,3
-0.3,42,"Morning Consult","Biden","9/24/23",6000,3
-0.3,39,"Morning Consult","DeSantis","9/24/23",6000,3
-0.3,43,"Morning Consult","Biden","9/23/23",4000,3
-0.3,42,"Morning Consult","Trump","9/23/23",4000,3
-0.3,43,"Morning Consult","Biden","9/22/23",4000,3
-0.3,42,"Morning Consult","Trump","9/22/23",4000,3
-0.3,42,"Morning Consult","Biden","9/21/23",4000,3
-0.3,42,"Morning Consult","Trump","9/21/23",4000,3
-0.3,43,"Morning Consult","Biden","9/20/23",4000,3
-0.3,42,"Morning Consult","Trump","9/20/23",4000,3
-0.3,43,"Morning Consult","Biden","9/19/23",4000,3
-0.3,43,"Morning Consult","Trump","9/19/23",4000,3
0.6,47,"Change Research","Biden","9/19/23",1437,5
0.6,42,"Change Research","Trump","9/19/23",1437,5
0.6,40,"Change Research","Biden","9/19/23",1437,5
0.6,39,"Change Research","Trump","9/19/23",1437,5
0.6,7,"Change Research","West","9/19/23",1437,5
0.6,37,"Change Research","Biden","9/19/23",1437,5
0.6,37,"Change Research","Trump","9/19/23",1437,5
0.6,7,"Change Research","Manchin","9/19/23",1437,5
0.6,5,"Change Research","West","9/19/23",1437,5
0.6,37,"Change Research","Biden","9/19/23",1451,5
0.6,54,"Change Research","Trump","9/19/23",1451,5
0.6,30,"Change Research","Biden","9/19/23",1451,5
0.6,51,"Change Research","Trump","9/19/23",1451,5
0.6,7,"Change Research","West","9/19/23",1451,5
0.6,28,"Change Research","Biden","9/19/23",1451,5
0.6,49,"Change Research","Trump","9/19/23",1451,5
0.6,6,"Change Research","Manchin","9/19/23",1451,5
0.6,4,"Change Research","West","9/19/23",1451,5
0.6,43,"Change Research","Biden","9/19/23",1559,5
0.6,48,"Change Research","Trump","9/19/23",1559,5
0.6,36,"Change Research","Biden","9/19/23",1559,5
0.6,45,"Change Research","Trump","9/19/23",1559,5
0.6,9,"Change Research","West","9/19/23",1559,5
0.6,34,"Change Research","Biden","9/19/23",1559,5
0.6,42,"Change Research","Trump","9/19/23",1559,5
0.6,6,"Change Research","Manchin","9/19/23",1559,5
0.6,6,"Change Research","West","9/19/23",1559,5
-0.3,43,"Morning Consult","Biden","9/18/23",4000,3
-0.3,43,"Morning Consult","Trump","9/18/23",4000,3
-0.3,42,"Morning Consult","Biden","9/17/23",6000,3
-0.3,43,"Morning Consult","Trump","9/17/23",6000,3
-0.3,43,"Morning Consult","Biden","9/17/23",6000,3
-0.3,39,"Morning Consult","DeSantis","9/17/23",6000,3
-0.3,42,"Morning Consult","Biden","9/16/23",4000,3
-0.3,42,"Morning Consult","Trump","9/16/23",4000,3
-0.3,42,"Morning Consult","Biden","9/15/23",4000,3
-0.3,42,"Morning Consult","Trump","9/15/23",4000,3
-0.3,42,"Morning Consult","Biden","9/14/23",4000,3
-0.3,42,"Morning Consult","Trump","9/14/23",4000,3
-0.3,42,"Morning Consult","Biden","9/13/23",4000,3
-0.3,42,"Morning Consult","Trump","9/13/23",4000,3
-0.3,43,"Morning Consult","Biden","9/12/23",4000,3
-0.3,42,"Morning Consult","Trump","9/12/23",4000,3
-0.3,43,"Morning Consult","Biden","9/11/23",4000,3
-0.3,42,"Morning Consult","Trump","9/11/23",4000,3
-0.3,44,"Morning Consult","Biden","9/10/23",6000,3
-0.3,42,"Morning Consult","Trump","9/10/23",6000,3
-0.3,43,"Morning Consult","Biden","9/10/23",6000,3
-0.3,38,"Morning Consult","DeSantis","9/10/23",6000,3
-0.3,44,"Morning Consult","Biden","9/9/23",4000,3
-0.3,42,"Morning Consult","Trump","9/9/23",4000,3
-0.3,43,"Morning Consult","Biden","9/8/23",4000,3
-0.3,42,"Morning Consult","Trump","9/8/23",4000,3
-0.3,43,"Morning Consult","Biden","9/7/23",4000,3
-0.3,42,"Morning Consult","Trump","9/7/23",4000,3
-0.3,43,"Morning Consult","Biden","9/6/23",4000,3
-0.3,42,"Morning Consult","Trump","9/6/23",4000,3
-0.3,44,"Morning Consult","Biden","9/5/23",4000,3
-0.3,41,"Morning Consult","Trump","9/5/23",4000,3
-0.3,44,"Morning Consult","Biden","9/4/23",6000,3
-0.3,41,"Morning Consult","Trump","9/4/23",6000,3
-0.3,44,"Morning Consult","Biden","9/4/23",6000,3
-0.3,39,"Morning Consult","DeSantis","9/4/23",6000,3
-0.3,44,"Morning Consult","Biden","9/3/23",4000,3
-0.3,41,"Morning Consult","Trump","9/3/23",4000,3
-0.3,44,"Morning Consult","Biden","9/2/23",4000,3
-0.3,42,"Morning Consult","Trump","9/2/23",4000,3
-0.3,43,"Morning Consult","Biden","9/1/23",4000,3
-0.3,42,"Morning Consult","Trump","9/1/23",4000,3
-0.3,43,"Morning Consult","Biden","8/31/23",4000,3
-0.3,43,"Morning Consult","Trump","8/31/23",4000,3
-0.3,44,"Morning Consult","Biden","8/30/23",4000,3
-0.3,42,"Morning Consult","Trump","8/30/23",4000,3
0.4,41,"PRRI","Biden","8/30/23",1167,9
0.4,38,"PRRI","Trump","8/30/23",1167,9
0.4,5,"PRRI","West","8/30/23",1167,9
0.4,10,"PRRI","Manchin","8/30/23",1167,9
0.4,37,"PRRI","Biden","8/30/23",1165,9
0.4,43,"PRRI","Trump","8/30/23",1165,9
0.4,4,"PRRI","West","8/30/23",1165,9
0.4,10,"PRRI","Hogan","8/30/23",1165,9
-0.3,43,"Morning Consult","Biden","8/29/23",4000,3
-0.3,42,"Morning Consult","Trump","8/29/23",4000,3
0.2,36.9,"Big Data Poll","Biden","8/28/23",1316,7
0.2,45,"Big Data Poll","Trump","8/28/23",1316,7
0.2,36.8,"Big Data Poll","Biden","8/28/23",1316,7
0.2,45.5,"Big Data Poll","Trump","8/28/23",1316,7
0.2,1.4,"Big Data Poll","West","8/28/23",1316,7
0.2,37.8,"Big Data Poll","Biden","8/28/23",1316,7
0.2,37.5,"Big Data Poll","DeSantis","8/28/23",1316,7
0.2,37.3,"Big Data Poll","Biden","8/28/23",1316,7
0.2,37.3,"Big Data Poll","DeSantis","8/28/23",1316,7
0.2,2.7,"Big Data Poll","West","8/28/23",1316,7
-0.3,44,"Morning Consult","Biden","8/28/23",4000,3
-0.3,41,"Morning Consult","Trump","8/28/23",4000,3
-0.3,43,"Morning Consult","Biden","8/27/23",5000,3
-0.3,42,"Morning Consult","Trump","8/27/23",5000,3
-0.3,43,"Morning Consult","Biden","8/27/23",5000,3
-0.3,39,"Morning Consult","DeSantis","8/27/23",5000,3
-0.3,43,"Morning Consult","Biden","8/26/23",4000,3
-0.3,42,"Morning Consult","Trump","8/26/23",4000,3
-0.3,41,"Morning Consult","Biden","8/25/23",4000,3
-0.3,43,"Morning Consult","Trump","8/25/23",4000,3
-0.3,42,"Morning Consult","Biden","8/24/23",4000,3
-0.3,42,"Morning Consult","Trump","8/24/23",4000,3
-0.3,42,"Morning Consult","Biden","8/23/23",4000,3
-0.3,42,"Morning Consult","Trump","8/23/23",4000,3
-0.3,43,"Morning Consult","Biden","8/22/23",4000,3
-0.3,41,"Morning Consult","Trump","8/22/23",4000,3
-0.3,43,"Morning Consult","Biden","8/21/23",4000,3
-0.3,41,"Morning Consult","Trump","8/21/23",4000,3
0.2,41.4,"Big Data Poll","Biden","8/21/23",2765,7
0.2,42.4,"Big Data Poll","Trump","8/21/23",2765,7
0.2,40.2,"Big Data Poll","Biden","8/21/23",2765,7
0.2,42.6,"Big Data Poll","Trump","8/21/23",2765,7
0.2,2.5,"Big Data Poll","West","8/21/23",2765,7
0.2,41.4,"Big Data Poll","Biden","8/21/23",2765,7
0.2,35.2,"Big Data Poll","DeSantis","8/21/23",2765,7
0.2,39.6,"Big Data Poll","Biden","8/21/23",2765,7
0.2,34.2,"Big Data Poll","DeSantis","8/21/23",2765,7
0.2,3.5,"Big Data Poll","West","8/21/23",2765,7
-0.3,44,"Morning Consult","Biden","8/20/23",5000,3
-0.3,41,"Morning Consult","Trump","8/20/23",5000,3
-0.3,43,"Morning Consult","Biden","8/20/23",5000,3
-0.3,37,"Morning Consult","DeSantis","8/20/23",5000,3
-0.3,43,"Morning Consult","Biden","8/19/23",4000,3
-0.3,41,"Morning Consult","Trump","8/19/23",4000,3
-0.3,44,"Morning Consult","Biden","8/18/23",4000,3
-0.3,41,"Morning Consult","Trump","8/18/23",4000,3
-0.3,44,"Morning Consult","Biden","8/17/23",4000,3
-0.3,40,"Morning Consult","Trump","8/17/23",4000,3
-0.3,45,"Morning Consult","Biden","8/16/23",4000,3
-0.3,40,"Morning Consult","Trump","8/16/23",4000,3
-0.3,44,"Morning Consult","Biden","8/15/23",4000,3
-0.3,40,"Morning Consult","Trump","8/15/23",4000,3
-0.3,44,"Morning Consult","Biden","8/14/23",4000,3
-0.3,41,"Morning Consult","Trump","8/14/23",4000,3
-0.3,43,"Morning Consult","Biden","8/13/23",6000,3
-0.3,41,"Morning Consult","Trump","8/13/23",6000,3
-0.3,43,"Morning Consult","Biden","8/13/23",6000,3
-0.3,37,"Morning Consult","DeSantis","8/13/23",6000,3
-0.3,44,"Morning Consult","Biden","8/12/23",4000,3
-0.3,42,"Morning Consult","Trump","8/12/23",4000,3
-1.1,48.2,"Emerson","Biden","8/11/23",837,7
-1.1,40.9,"Emerson","Trump","8/11/23",837,7
-1.1,44,"Emerson","Biden","8/11/23",837,7
-1.1,39.2,"Emerson","Trump","8/11/23",837,7
-1.1,4.5,"Emerson","West","8/11/23",837,7
-0.3,44,"Morning Consult","Biden","8/11/23",4000,3
-0.3,42,"Morning Consult","Trump","8/11/23",4000,3
-0.3,44,"Morning Consult","Biden","8/10/23",4000,3
-0.3,42,"Morning Consult","Trump","8/10/23",4000,3
-0.3,44,"Morning Consult","Biden","8/9/23",4000,3
-0.3,41,"Morning Consult","Trump","8/9/23",4000,3
-0.3,43,"Morning Consult","Biden","8/8/23",4000,3
-0.3,41,"Morning Consult","Trump","8/8/23",4000,3
-0.3,43,"Morning Consult","Biden","8/7/23",4000,3
-0.3,41,"Morning Consult","Trump","8/7/23",4000,3
0.2,36.2,"Big Data Poll","Biden","7/12/23",1057,7
0.2,42.1,"Big Data Poll","Trump","7/12/23",1057,7
0.2,35.9,"Big Data Poll","Biden","7/12/23",1057,7
0.2,38.3,"Big Data Poll","DeSantis","7/12/23",1057,7
-0.5,48,"Quinnipiac","Biden","6/12/23",1735,9
-0.5,44,"Quinnipiac","Trump","6/12/23",1735,9
-1.1,43.5,"Emerson","Biden","11/30/22",888,6
-1.1,43.1,"Emerson","Trump","11/30/22",888,6
-1.1,43,"Emerson","Biden","11/30/22",888,6
-1.1,46.9,"Emerson","DeSantis","11/30/22",888,6
